Borough,Lat,Lng,name,lat,lng,category
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Burger King,51.577084319148504,0.18138023772633005,Fast Food Restaurant
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Primark,51.5775604,0.1813903,Clothing Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,GAP,51.57612940193711,0.1802659034729004,Clothing Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Mawney Arms,51.578985390501636,0.1714813830790587,Pub
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Subway,51.57623134567681,0.18220709326033102,Sandwich Place
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Cosmo,51.575445088587436,0.18045558717289273,Restaurant
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Burger King,51.56534226829859,0.1934680674937681,Fast Food Restaurant
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Costa Coffee,51.56802884224215,0.1802117817135715,Coffee Shop
Barking and Dagenham ,51.57478000110703,0.17440997072236541,BP,51.56581411,0.1768541,Gas Station
Barking and Dagenham ,51.57478000110703,0.17440997072236541,McDonald's,51.575458,0.183652,Fast Food Restaurant
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Next,51.57849849,0.18450259,Clothing Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,The Mercury Mall,51.57945321053034,0.1855456604995918,Shopping Mall
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Costa Coffee,51.57729628235171,0.18334995220445757,Coffee Shop
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Golden Lion,51.578376254604535,0.18030901504829744,Bar
Barking and Dagenham ,51.57478000110703,0.17440997072236541,PizzaExpress,51.5752551,0.1802226,Pizza Place
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Game,51.5793,0.185334,Video Game Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,KFC,51.57710447,0.18185639,Fast Food Restaurant
Barking and Dagenham ,51.57478000110703,0.17440997072236541,B&Q,51.5669297336332,0.1895021620407089,Hardware Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Liberty Bell (Beefeater),51.577878487755726,0.18612966342500153,Pub
Barking and Dagenham ,51.57478000110703,0.17440997072236541,DW Fitness First,51.573874897265426,0.18352120581667727,Gym / Fitness Center
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Burger King,51.58301000109014,0.16758058399204856,Fast Food Restaurant
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Tesco Express,51.57820350832539,0.1749011766749519,Grocery Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Subway,51.579498,0.185526,Sandwich Place
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Dunelm,51.58480991191498,0.17092108726501465,Furniture / Home Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Argos,51.579603,0.182668,Warehouse Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Tesco Extra,51.565797068256934,0.19171205507623412,Supermarket
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Tesco Express,51.5821202,0.1871577,Grocery Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Tesco Express,51.58241243679687,0.16431614756584167,Grocery Store
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Aldi,51.58160305148993,0.16410561891525602,Supermarket
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Romford And Gidea Park RFC,51.567705273628235,0.1641833782196045,Sports Club
Barking and Dagenham ,51.57478000110703,0.17440997072236541,West Ham Development Centre,51.56502418932575,0.16139122395168334,Soccer Field
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Harefield Manor,51.583203275903976,0.1900935173034668,Hotel
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Lodge Farm Park,51.58184325745721,0.19213199615478516,Park
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Majestic Wine,51.58437785910884,0.1942762158548359,Wine Shop
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Crowlands Heath Golf Course,51.5624574601544,0.15581838045746524,Golf Course
Barnet,51.52709498993603,-0.06682570396320542,The King's Arms,51.525753907299006,-0.06586763497321266,Pub
Barnet,51.52709498993603,-0.06682570396320542,Sam's Cafe,51.526424286164136,-0.06505559002735123,Café
Barnet,51.52709498993603,-0.06682570396320542,Brawn,51.528912924034444,-0.0703129817333181,Restaurant
Barnet,51.52709498993603,-0.06682570396320542,Columbia Road Flower Market,51.529358148183654,-0.0695657730102539,Market
Barnet,51.52709498993603,-0.06682570396320542,Tas Firin,51.52545849746562,-0.0702727253628311,Turkish Restaurant
Barnet,51.52709498993603,-0.06682570396320542,E Pellicci,51.526516,-0.063426,Café
Barnet,51.52709498993603,-0.06682570396320542,Holy Shot,51.52542978678754,-0.07049551759063816,Coffee Shop
Barnet,51.52709498993603,-0.06682570396320542,Nelly Duff,51.52971434419299,-0.06883672986448341,Print Shop
Barnet,51.52709498993603,-0.06682570396320542,Well & Bucket,51.52529355527375,-0.0709888374442932,Pub
Barnet,51.52709498993603,-0.06682570396320542,Jonestown,51.52609191697678,-0.06793612532789259,Coffee Shop
Barnet,51.52709498993603,-0.06682570396320542,Beigel Bake,51.52451325564918,-0.07164344929608257,Bagel Shop
Barnet,51.52709498993603,-0.06682570396320542,The Carpenters Arms,51.523927250026055,-0.06744134965788824,Pub
Barnet,51.52709498993603,-0.06682570396320542,The Common,51.52937038873192,-0.06100062763170199,Coffee Shop
Barnet,51.52709498993603,-0.06682570396320542,Radio London Hair Salon & Gallery,51.52469456731398,-0.07258811651813578,Salon / Barbershop
Barnet,51.52709498993603,-0.06682570396320542,Labour and Wait,51.52459820440143,-0.07334186742574808,Furniture / Home Store
Barnet,51.52709498993603,-0.06682570396320542,Smokestak,51.5236384972305,-0.07291113423363176,BBQ Joint
Barnet,51.52709498993603,-0.06682570396320542,Beigel Shop,51.52439435155211,-0.07159601414304631,Bagel Shop
Barnet,51.52709498993603,-0.06682570396320542,BrewDog Shoreditch,51.52459894225084,-0.07257252931594849,Beer Bar
Barnet,51.52709498993603,-0.06682570396320542,Sager + Wilde,51.530919,-0.072164,Wine Bar
Barnet,51.52709498993603,-0.06682570396320542,Morito,51.530903807600346,-0.0721104801932266,Tapas Restaurant
Barnet,51.52709498993603,-0.06682570396320542,Spitalfields City Farm,51.522337042474255,-0.06732425288050245,Farm
Barnet,51.52709498993603,-0.06682570396320542,Burro e Salvia,51.52442972995472,-0.0745981511372525,Italian Restaurant
Barnet,51.52709498993603,-0.06682570396320542,Birdcage,51.52829404303038,-0.07119525083490423,Pub
Barnet,51.52709498993603,-0.06682570396320542,Hackney City Farm,51.531767643268644,-0.06642097695624682,Farm
Barnet,51.52709498993603,-0.06682570396320542,The Laughing Heart,51.53117337766498,-0.06800187952458082,Wine Bar
Barnet,51.52709498993603,-0.06682570396320542,Dishoom,51.524514821853664,-0.0768497140891246,Indian Restaurant
Barnet,51.52709498993603,-0.06682570396320542,Brick Lane Market,51.52160002739757,-0.07170664083731425,Market
Barnet,51.52709498993603,-0.06682570396320542,Lanark Coffee,51.53098583050659,-0.06912261191632774,Coffee Shop
Barnet,51.52709498993603,-0.06682570396320542,Rough Trade East,51.521118759239336,-0.07242980528970552,Record Shop
Barnet,51.52709498993603,-0.06682570396320542,Second Shot,51.52741157015986,-0.056625380024357616,Coffee Shop
Barnet,51.52709498993603,-0.06682570396320542,Psycle,51.524048868736905,-0.07469765103028514,Cycle Studio
Barnet,51.52709498993603,-0.06682570396320542,Yoga Place E2,51.52736452183718,-0.05769669549080574,Yoga Studio
Barnet,51.52709498993603,-0.06682570396320542,Mikkeller Bar London,51.52734238816749,-0.07693648338317871,Beer Bar
Barnet,51.52709498993603,-0.06682570396320542,The Sun Tavern,51.527251866790415,-0.05831422002258571,Bar
Barnet,51.52709498993603,-0.06682570396320542,Shoreditch House,51.52378114,-0.07593268,Social Club
Barnet,51.52709498993603,-0.06682570396320542,Mother Kelly's Bottle Shop and Tap Room,51.52841340778298,-0.05584270159248104,Beer Bar
Barnet,51.52709498993603,-0.06682570396320542,Old Street Brewery & Taproom,51.52694979790773,-0.056425817912283925,Brewery
Barnet,51.52709498993603,-0.06682570396320542,Fight Zone,51.532741538341455,-0.06147154602697999,Martial Arts School
Barnet,51.52709498993603,-0.06682570396320542,Satan's Whiskers,51.52958839622787,-0.05599732597767542,Cocktail Bar
Barnet,51.52709498993603,-0.06682570396320542,Dark Sugars,51.520344047475554,-0.0718766892226707,Chocolate Shop
Barnet,51.52709498993603,-0.06682570396320542,Little Georgia,51.53320754530001,-0.06508900200706333,Caucasian Restaurant
Barnet,51.52709498993603,-0.06682570396320542,Brat,51.5242190717852,-0.07705675394560946,Wine Bar
Barnet,51.52709498993603,-0.06682570396320542,Libreria,51.52028321143693,-0.07063062571526134,Bookstore
Barnet,51.52709498993603,-0.06682570396320542,Allpress Espresso Bar,51.52443457582421,-0.07422605506727563,Coffee Shop
Barnet,51.52709498993603,-0.06682570396320542,The Grocery,51.52887127007046,-0.07779734768381653,Organic Grocery
Barnet,51.52709498993603,-0.06682570396320542,Sodo Pizza - Bethnal Green,51.52973124754724,-0.05669266039684634,Pizza Place
Barnet,51.52709498993603,-0.06682570396320542,Fabrique Bakery,51.532036,-0.07566042,Bakery
Barnet,51.52709498993603,-0.06682570396320542,BunBunBun Vietnamese Food,51.53093012782418,-0.07708444328536329,Vietnamese Restaurant
Barnet,51.52709498993603,-0.06682570396320542,FRAME,51.52462942054255,-0.07844851686794421,Gym / Fitness Center
Barnet,51.52709498993603,-0.06682570396320542,Haggerston Park Astro Pitch,51.53249130693099,-0.06854281823883844,Soccer Field
Barnet,51.52709498993603,-0.06682570396320542,Sunday UpMarket,51.520400693150584,-0.07252272885715343,Flea Market
Barnet,51.52709498993603,-0.06682570396320542,The Clove Club,51.52707038722568,-0.07946312427520752,Restaurant
Barnet,51.52709498993603,-0.06682570396320542,Italina,51.53029848315733,-0.056227878816925786,Italian Restaurant
Barnet,51.52709498993603,-0.06682570396320542,The Virgin Queen,51.53368033383224,-0.06443460975121965,Pub
Barnet,51.52709498993603,-0.06682570396320542,Homeslice Pizza,51.52710033,-0.07968906,Pizza Place
Barnet,51.52709498993603,-0.06682570396320542,Pizza East,51.52376263056805,-0.07703276326058599,Pizza Place
Barnet,51.52709498993603,-0.06682570396320542,Haggerston Park,51.533749793069674,-0.06829977035522461,Park
Barnet,51.52709498993603,-0.06682570396320542,Artwords Bookshop,51.52623596778329,-0.07970227950468468,Bookstore
Barnet,51.52709498993603,-0.06682570396320542,Hackney Coffee Company,51.53240155176233,-0.05835390454781894,Coffee Shop
Barnet,51.52709498993603,-0.06682570396320542,Taylor Taylor,51.5208257069059,-0.07493606029876404,Salon / Barbershop
Barnet,51.52709498993603,-0.06682570396320542,Delamina EAST,51.52131843153694,-0.07548547776552969,Middle Eastern Restaurant
Barnet,51.52709498993603,-0.06682570396320542,Happiness Forgets,51.527746,-0.081591,Cocktail Bar
