Borough,lat,lng,name,categori,venue_lat,vanue_lng,distance
Hillingdon,51.48423031527276,-0.09647669591553293,Chillies Tandoori,Indian Restaurant,51.4986235009969,-0.10503716244488935,1708
Hillingdon,51.48423031527276,-0.09647669591553293,The Coriander,Indian Restaurant,51.48639771172518,-0.11967910337237399,1626
Hillingdon,51.48423031527276,-0.09647669591553293,Cafe Ishaq,Indian Restaurant,51.49720347080815,-0.11179503184681971,1792
Hillingdon,51.48423031527276,-0.09647669591553293,Oval Tandoori,Indian Restaurant,51.478618359637125,-0.1119841413076755,1243
Hillingdon,51.48423031527276,-0.09647669591553293,Jj's Catering,Indian Restaurant,51.47785147917347,-0.0843211781561645,1101
Hillingdon,51.48423031527276,-0.09647669591553293,Indiaah,Indian Restaurant,51.47159636453626,-0.0930612752686487,1426
Hillingdon,51.48423031527276,-0.09647669591553293,Castle Tandoori,Indian Restaurant,51.49523385015194,-0.09947725952953308,1242
Hillingdon,51.48423031527276,-0.09647669591553293,Shaheen Tandori,Indian Restaurant,51.5000815026761,-0.10749336218840776,1922
Hillingdon,51.48423031527276,-0.09647669591553293,Indiaah,Indian Restaurant,51.47159636453626,-0.0930612752686487,1426
Hounslow,51.47139321701691,-0.3513735776861554,Shree Krishna Vada Pav (SKVP),Asian Restaurant,51.469633341125665,-0.3585482699237304,534
Hounslow,51.47139321701691,-0.3513735776861554,Hyderabad Tastes,Indian Restaurant,51.47123971397131,-0.35570385767190565,300
Hounslow,51.47139321701691,-0.3513735776861554,Bombay Wok,Indian Restaurant,51.466123344608704,-0.36437722963622365,1075
Hounslow,51.47139321701691,-0.3513735776861554,Honeymoon,Indian Restaurant,51.466054,-0.364623,1094
Hounslow,51.47139321701691,-0.3513735776861554,Lahori Karahi,Indian Restaurant,51.47099377997354,-0.35304116018337345,123
Hounslow,51.47139321701691,-0.3513735776861554,Taste Of Lahore,Indian Restaurant,51.469873281538106,-0.3568872895980488,418
Hounslow,51.47139321701691,-0.3513735776861554,Mantra,Indian Restaurant,51.47096235776339,-0.3800627815758689,1989
Hounslow,51.47139321701691,-0.3513735776861554,Indian Gymkhana Club,Hockey Field,51.48000018474661,-0.3493475511647542,968
Hounslow,51.47139321701691,-0.3513735776861554,Thakers,Indian Restaurant,51.469545,-0.361201,711
Hounslow,51.47139321701691,-0.3513735776861554,Flavors of India,Indian Restaurant,51.470744377774864,-0.35470367618162524,241
Hounslow,51.47139321701691,-0.3513735776861554,Ahaa Dosa,Indian Restaurant,51.46732666738243,-0.36871796592657236,1285
Hounslow,51.47139321701691,-0.3513735776861554,Punjabi Tarka,Indian Restaurant,51.47249387212965,-0.35629425532386444,362
Hounslow,51.47139321701691,-0.3513735776861554,Punjabi Karahi,Indian Restaurant,51.474075171233984,-0.3575076999612396,519
Hounslow,51.47139321701691,-0.3513735776861554,Mirch Masala,Indian Restaurant,51.468981201390626,-0.35585573772438606,410
Hounslow,51.47139321701691,-0.3513735776861554,Bunnys,Indian Restaurant,51.46657817587925,-0.3649313562343227,1082
Hounslow,51.47139321701691,-0.3513735776861554,Memories Of India,Indian Restaurant,51.48282560898741,-0.3480167445681162,1293
Hounslow,51.47139321701691,-0.3513735776861554,Tabla,Indian Restaurant,51.462623507012594,-0.36366900113506806,1296
Hounslow,51.47139321701691,-0.3513735776861554,Americano,Indian Restaurant,51.47104081541913,-0.36697966730219356,1082
Hounslow,51.47139321701691,-0.3513735776861554,Nass,Indian Restaurant,51.478660932981114,-0.3642862965261437,1206
Hounslow,51.47139321701691,-0.3513735776861554,India India Whitton,Indian Restaurant,51.458018091082415,-0.3626561164855957,1681
Hounslow,51.47139321701691,-0.3513735776861554,Cinnamon Lounge,Indian Restaurant,51.472220418075025,-0.328373378236571,1597
Hounslow,51.47139321701691,-0.3513735776861554,Quality Foods,Grocery Store,51.46757478899171,-0.3679781155202628,1227
Hounslow,51.47139321701691,-0.3513735776861554,Osterley Park Hotel,Hotel,51.48307660323017,-0.33618187113941406,1673
Hounslow,51.47139321701691,-0.3513735776861554,Curry Express,Chaat Place,51.472776,-0.356126,363
Hounslow,51.47139321701691,-0.3513735776861554,Bombay Wok,Chinese Restaurant,51.466123344608704,-0.36437722963622365,1075
Hounslow,51.47139321701691,-0.3513735776861554,Flavors of India,Indian Restaurant,51.470744377774864,-0.35470367618162524,241
Hounslow,51.47139321701691,-0.3513735776861554,Royals Sweets,Dessert Shop,51.47333040250291,-0.35627965554147534,402
Hounslow,51.47139321701691,-0.3513735776861554,Honeymoon,Indian Restaurant,51.466054,-0.364623,1094
Hounslow,51.47139321701691,-0.3513735776861554,mama's  cuisine,South Indian Restaurant,51.469693,-0.358719,543
Islington,51.532790000000034,-0.1061399999999253,Delhi Grill,Indian Restaurant,51.53347641442077,-0.10925027894733465,228
Islington,51.532790000000034,-0.1061399999999253,Zaffrani,Indian Restaurant,51.53925523720228,-0.10120195226035689,796
Islington,51.532790000000034,-0.1061399999999253,Indian Veg,Indian Restaurant,51.53338723228375,-0.11051611836539305,310
Islington,51.532790000000034,-0.1061399999999253,Dishoom,Indian Restaurant,51.536080351111146,-0.12573342388615466,1405
Islington,51.532790000000034,-0.1061399999999253,Spices Indian Restaurant,Indian Restaurant,51.533438266465815,-0.11015666614849157,287
Islington,51.532790000000034,-0.1061399999999253,Masala Zone,Indian Restaurant,51.53666912028257,-0.10348129528196912,469
Islington,51.532790000000034,-0.1061399999999253,The Cinnamon Tree,Indian Restaurant,51.525363,-0.109871,866
Islington,51.532790000000034,-0.1061399999999253,Salaam Namaste,Indian Restaurant,51.52356055282114,-0.11808565819184569,1319
Islington,51.532790000000034,-0.1061399999999253,Zabardast,Indian Restaurant,51.52188,-0.11253677,1292
Islington,51.532790000000034,-0.1061399999999253,New Delis London,Indian Restaurant,51.521639,-0.113552,1343
Islington,51.532790000000034,-0.1061399999999253,Motijheel,Indian Restaurant,51.52505048140947,-0.12514519501379587,1573
Islington,51.532790000000034,-0.1061399999999253,Tikkarito,Indian Restaurant,51.52134497908307,-0.10992200849089043,1300
Islington,51.532790000000034,-0.1061399999999253,Curry Leaf East,Indian Restaurant,51.52235,-0.08738,1743
Islington,51.532790000000034,-0.1061399999999253,Angel Curry Centre,Indian Restaurant,51.53343044746863,-0.11035998149485579,300
Islington,51.532790000000034,-0.1061399999999253,Shoreditch Stop,Indian Restaurant,51.52465935269137,-0.08086882499238611,1970
Islington,51.532790000000034,-0.1061399999999253,Memsaab,Indian Restaurant,51.546015,-0.112061,1528
Islington,51.532790000000034,-0.1061399999999253,Euro Tandoori,Indian Restaurant,51.530474196408704,-0.12146713008958122,1092
Islington,51.532790000000034,-0.1061399999999253,The Chambeli,Indian Restaurant,51.5211475619058,-0.12348651448791759,1767
Islington,51.532790000000034,-0.1061399999999253,Tavistock Tandoori,Indian Restaurant,51.525789754669184,-0.12516945150182665,1531
Islington,51.532790000000034,-0.1061399999999253,Woburn Tandoori,Indian Restaurant,51.52680873656893,-0.12893965795879742,1713
Islington,51.532790000000034,-0.1061399999999253,Bombay Lounge,Indian Restaurant,51.531733,-0.111292,375
Islington,51.532790000000034,-0.1061399999999253,Indian Lounge,Indian Restaurant,51.53063237437664,-0.12223254971501643,1139
Islington,51.532790000000034,-0.1061399999999253,Gulshan,Indian Restaurant,51.525491620000004,-0.10993968333333333,853
Islington,51.532790000000034,-0.1061399999999253,Cafe Tiffin,Indian Restaurant,51.524704216388685,-0.10283183545781602,928
Islington,51.532790000000034,-0.1061399999999253,Chutney Raj,Indian Restaurant,51.52432620431288,-0.11558943308436924,1147
Islington,51.532790000000034,-0.1061399999999253,Taste Of India,Indian Restaurant,51.53994,-0.096957,1018
Islington,51.532790000000034,-0.1061399999999253,Kings Cross Tandoori,Indian Restaurant,51.53065126830439,-0.12219920523819446,1137
Islington,51.532790000000034,-0.1061399999999253,Little India,Indian Restaurant,51.52439154341821,-0.11605976293031722,1160
Islington,51.532790000000034,-0.1061399999999253,Barbican Express Global Food,Indian Restaurant,51.52277159024728,-0.09272116009302346,1451
Islington,51.532790000000034,-0.1061399999999253,Seema Tandoori,Indian Restaurant,51.516883221521475,-0.10490471076223142,1772
Islington,51.532790000000034,-0.1061399999999253,tandoori raj,Indian Restaurant,51.518927,-0.116736,1708
Islington,51.532790000000034,-0.1061399999999253,Poppadom Express,Indian Restaurant,51.524068594713476,-0.12724689922714955,1754
Islington,51.532790000000034,-0.1061399999999253,Standard Tandoori,Indian Restaurant,51.547881921643494,-0.10608549597929658,1680
Islington,51.532790000000034,-0.1061399999999253,Shoreditch Offlicence,Indian Restaurant,51.524624774902726,-0.08070663226468211,1982
Islington,51.532790000000034,-0.1061399999999253,Depa Tandoori,Indian Restaurant,51.526401617630924,-0.12571513727480527,1530
Islington,51.532790000000034,-0.1061399999999253,Subway,Sandwich Place,51.524215470068675,-0.08768585795189665,1595
Islington,51.532790000000034,-0.1061399999999253,Subway,Sandwich Place,51.52496435516739,-0.08095988364402729,1949
Islington,51.532790000000034,-0.1061399999999253,Hilton,Hotel,51.526612248175084,-0.12998067698065288,1788
Islington,51.532790000000034,-0.1061399999999253,Delhi Grill,Indian Restaurant,51.53347641442077,-0.10925027894733465,228
Islington,51.532790000000034,-0.1061399999999253,Gujarati Rasoi,Indian Restaurant,51.525492365919774,-0.10995677542438503,854
Islington,51.532790000000034,-0.1061399999999253,Subway,Sandwich Place,51.52496435516739,-0.08095988364402729,1949
Islington,51.532790000000034,-0.1061399999999253,Delhi Grill,Indian Restaurant,51.53347641442077,-0.10925027894733465,228
Islington,51.532790000000034,-0.1061399999999253,Dishoom,Indian Restaurant,51.536080351111146,-0.12573342388615466,1405
Islington,51.532790000000034,-0.1061399999999253,Chad,Indian Restaurant,51.53109679914729,-0.08766090214293819,1293
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Khan's Restaurant,Indian Restaurant,51.51573557775592,-0.18901432783506528,1520
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Malabar,Indian Restaurant,51.508407600641945,-0.1982538881891311,1722
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Essenza,Indian Restaurant,51.51617296621679,-0.20622070904941944,731
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Dhaba@49,Indian Restaurant,51.525158,-0.197192,794
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Masala Zone Bayswater,Indian Restaurant,51.51606519419156,-0.18774617254475745,1579
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Chakra,Indian Restaurant,51.508580386634655,-0.20038471792374138,1652
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Kricket,Indian Restaurant,51.51051323413701,-0.22534847259521482,1812
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Curry Nights,Indian Restaurant,51.531931159570384,-0.2175634114914679,1228
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Assaggi,Italian Restaurant,51.51336798334081,-0.194410724138519,1395
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Durbar Tandoori,Indian Restaurant,51.514832,-0.193727,1314
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Star of Bombay,Indian Restaurant,51.51489,-0.196359,1179
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Maharaja,Indian Restaurant,51.51193061335904,-0.18740429828614458,1856
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Taste Of Punjab,Indian Restaurant,51.523774087637705,-0.21380809615803256,425
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Maida Vale Tandoori,Indian Restaurant,51.52514345,-0.1973105,785
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Indi-Go,Indian Restaurant,51.507646661493645,-0.22153627835376258,1918
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Khas Tandoori,Indian Restaurant,51.531941,-0.21737,1222
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Bengal,Indian Restaurant,51.518401226297314,-0.18898984521600581,1394
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Queen's Indian Restaurant,Indian Restaurant,51.53484442644099,-0.2047990477221908,1373
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,De Amicis Ristorante Italiano,Italian Restaurant,51.509629885972295,-0.19341360469489494,1764
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Taste of India,Indian Restaurant,51.51177684528928,-0.18748686738326126,1863
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Shola Karachi Kitchen,Indian Restaurant,51.51344,-0.22755459,1703
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Maharaja Indian Restaurant,Indian Restaurant,51.51197607146823,-0.18738590136356315,1854
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Curry Palace,Indian Restaurant,51.51145263933806,-0.18726075414182997,1899
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Copper Chimney,North Indian Restaurant,51.506076,-0.21892,1996
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Copper Chimney,North Indian Restaurant,51.506076,-0.21892,1996
Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Gastrocafe,Café,51.513416522387836,-0.18770098686218262,1738
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Roz Ana,Indian Restaurant,51.41405409823652,-0.2871364343025377,485
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Monty's,Indian Restaurant,51.41221619639474,-0.3014802932739258,679
Kingston upon Thames,51.41088097745307,-0.29193252576700857,New Devi Tandoori Restaurant,Indian Restaurant,51.41412473784019,-0.28701530509151374,496
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Hampton Wick Tandoori,Indian Restaurant,51.412898898124695,-0.3113722801208496,1368
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Deea,Indian Restaurant,51.41909381514593,-0.30191255959282154,1147
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Al-Amin,Indian Restaurant,51.409887,-0.289888,179
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Chakra,Indian Restaurant,51.410817,-0.30796,1112
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Chillies,Indian Restaurant,51.40145912580827,-0.3041586540411848,1349
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Moksha,Indian Restaurant,51.40293,-0.27294728,1587
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Riverside Vegetaria,Vegetarian / Vegan Restaurant,51.40689932047771,-0.30817508697509766,1211
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Roz Ana,Indian Restaurant,51.41405409823652,-0.2871364343025377,485
Kingston upon Thames,51.41088097745307,-0.29193252576700857,Moksha,Indian Restaurant,51.40293,-0.27294728,1587
Lambeth,51.49084000000005,-0.11107999999995855,The Cinnamon Club,Indian Restaurant,51.49749105618828,-0.12959288300972766,1481
Lambeth,51.49084000000005,-0.11107999999995855,Hot Stuff,Indian Restaurant,51.47961154586812,-0.12648125782550543,1643
Lambeth,51.49084000000005,-0.11107999999995855,Chatkhara,Indian Restaurant,51.49288334517987,-0.09871762078900308,886
Lambeth,51.49084000000005,-0.11107999999995855,Kennington Tandoori,Indian Restaurant,51.48807180773402,-0.1113593000390383,308
Lambeth,51.49084000000005,-0.11107999999995855,Mumbai Delight,Indian Restaurant,51.482250127034504,-0.12426536220110056,1322
Lambeth,51.49084000000005,-0.11107999999995855,Gandhi's,Indian Restaurant,51.48726680342983,-0.11138244461897584,398
Lambeth,51.49084000000005,-0.11107999999995855,Quirinale,Indian Restaurant,51.49700532251606,-0.12665337908765376,1279
Lambeth,51.49084000000005,-0.11107999999995855,Est. India,Indian Restaurant,51.503998783001855,-0.09521441727331392,1831
Lambeth,51.49084000000005,-0.11107999999995855,Horn OK Please,Indian Restaurant,51.50535760320381,-0.1163308389368467,1656
Lambeth,51.49084000000005,-0.11107999999995855,Chilli Сhutney,Indian Restaurant,51.50308135342487,-0.1158647568350921,1402
Lambeth,51.49084000000005,-0.11107999999995855,Pimlico Tandoori,Indian Restaurant,51.48902534369247,-0.136753957634345,1790
Lambeth,51.49084000000005,-0.11107999999995855,New Dewaniam,Indian Restaurant,51.47618004710494,-0.09847110334968787,1851
Lambeth,51.49084000000005,-0.11107999999995855,The Coriander,Indian Restaurant,51.48639771172518,-0.11967910337237399,774
Lambeth,51.49084000000005,-0.11107999999995855,Chillies Tandoori,Indian Restaurant,51.4986235009969,-0.10503716244488935,962
Lambeth,51.49084000000005,-0.11107999999995855,Indian Diner,Indian Restaurant,51.494615434061494,-0.13651753920323462,1812
Lambeth,51.49084000000005,-0.11107999999995855,Cafe Ishaq,Indian Restaurant,51.49720347080815,-0.11179503184681971,710
Lambeth,51.49084000000005,-0.11107999999995855,Simply Indian,Indian Restaurant,51.50053421145951,-0.09155464267339238,1730
Lambeth,51.49084000000005,-0.11107999999995855,Millbank Spice,Indian Restaurant,51.49011554979759,-0.1324812218326789,1485
Lambeth,51.49084000000005,-0.11107999999995855,The Thames Restaurant,Indian Restaurant,51.50394774265021,-0.11190870127239948,1460
Lambeth,51.49084000000005,-0.11107999999995855,Paradise Indian Restaurant,Indian Restaurant,51.492035723735206,-0.13989643624998427,2001
Lambeth,51.49084000000005,-0.11107999999995855,Shaheen Tandori,Indian Restaurant,51.5000815026761,-0.10749336218840776,1058
Lambeth,51.49084000000005,-0.11107999999995855,Spice of India,Indian Restaurant,51.50287631640205,-0.1079175533398144,1357
Lambeth,51.49084000000005,-0.11107999999995855,Oval Tandoori,Indian Restaurant,51.478618359637125,-0.1119841413076755,1361
Lambeth,51.49084000000005,-0.11107999999995855,Castle Tandoori,Indian Restaurant,51.49523385015194,-0.09947725952953308,941
Lambeth,51.49084000000005,-0.11107999999995855,Zabardast,Indian Restaurant,51.506492,-0.103502,1819
Lambeth,51.49084000000005,-0.11107999999995855,The Southbank Tandoori Ltd,Indian Restaurant,51.50323402251272,-0.10674954828245664,1411
Lewisham,51.459160000000054,-0.012129999999956453,The Spice Of Life,Indian Restaurant,51.458654,0.002613,1024
Lewisham,51.459160000000054,-0.012129999999956453,Saka Maka,Indian Restaurant,51.464826,-0.036437,1799
Lewisham,51.459160000000054,-0.012129999999956453,Masala Wala,Indian Restaurant,51.46565180292109,-0.036007021206329065,1806
Lewisham,51.459160000000054,-0.012129999999956453,Saffron Club,Indian Restaurant,51.46673408072105,0.007768022498465758,1617
Lewisham,51.459160000000054,-0.012129999999956453,Sparrow,Restaurant,51.463487,-0.011139,486
Lewisham,51.459160000000054,-0.012129999999956453,Darjeeling Restaurant,Indian Restaurant,51.45979957492142,-0.004118734465765719,560
Lewisham,51.459160000000054,-0.012129999999956453,Ladywell Tandoori,Indian Restaurant,51.4565959,-0.020319,635
Lewisham,51.459160000000054,-0.012129999999956453,Himalaya,Indian Restaurant,51.45080287861885,-0.018309604477422872,1024
Lewisham,51.459160000000054,-0.012129999999956453,The Taste Of Raj,Indian Restaurant,51.46766766936402,0.007602528391105655,1664
Lewisham,51.459160000000054,-0.012129999999956453,Everest Inn,Himalayan Restaurant,51.467653966565024,0.008438017933726814,1711
Lewisham,51.459160000000054,-0.012129999999956453,Panas Gurkha Kitchen,Indian Restaurant,51.45855957351638,0.005101561546325684,1197
Lewisham,51.459160000000054,-0.012129999999956453,Khans Nepalese & Indian Tandoori Restaurant,Indian Restaurant,51.46705205825959,0.008608810248185722,1685
Lewisham,51.459160000000054,-0.012129999999956453,Everest Curry King,Sri Lankan Restaurant,51.466011610245914,-0.019656034700388247,924
Lewisham,51.459160000000054,-0.012129999999956453,Saka Maka,Indian Restaurant,51.464826,-0.036437,1799
Lewisham,51.459160000000054,-0.012129999999956453,Everest Curry King,South Indian Restaurant,51.466011610245914,-0.019656034700388247,924
Lewisham,51.459160000000054,-0.012129999999956453,Fuasian,South Indian Restaurant,51.462086,-0.00764966,450
Lewisham,51.459160000000054,-0.012129999999956453,Madras Restaurant,Indian Restaurant,51.458613,-0.012603,69
Lewisham,51.459160000000054,-0.012129999999956453,Panas Gurkha Kitchen,South Indian Restaurant,51.45855957351638,0.005101561546325684,1197
Merton,51.41564000000005,-0.19141999999993686,Curry Royal,Indian Restaurant,51.41955867429576,-0.20529274273695142,1057
Merton,51.41564000000005,-0.19141999999993686,Jaffna House,Indian Restaurant,51.426824184596285,-0.16934362104094927,1974
Merton,51.41564000000005,-0.19141999999993686,Chak 89,Indian Restaurant,51.40814339133156,-0.1671014949314389,1883
Merton,51.41564000000005,-0.19141999999993686,Chutneys Restaurant,Indian Restaurant,51.41962031543808,-0.2055655325676983,1077
Merton,51.41564000000005,-0.19141999999993686,Radha Krishna Bhavan,Indian Restaurant,51.426948738712326,-0.16919010518117522,1991
Merton,51.41564000000005,-0.19141999999993686,Wimbledon Tandoori,Indian Restaurant,51.42280838842276,-0.21700968615145938,1947
Merton,51.41564000000005,-0.19141999999993686,Princess of India,Indian Restaurant,51.39982987810896,-0.19682676262511115,1799
Merton,51.41564000000005,-0.19141999999993686,Spice Of Raj,Indian Restaurant,51.41775909051575,-0.17785136772540064,971
Merton,51.41564000000005,-0.19141999999993686,Suvai Aruvi,Indian Restaurant,51.4199017,-0.1764175,1144
Merton,51.41564000000005,-0.19141999999993686,Raka,Indian Restaurant,51.409364,-0.213595,1690
Merton,51.41564000000005,-0.19141999999993686,Desi Khana,Indian Restaurant,51.427016,-0.169114,2000
Merton,51.41564000000005,-0.19141999999993686,San Lorenzo Fuoriporta,Italian Restaurant,51.4221903,-0.2087105,1404
Merton,51.41564000000005,-0.19141999999993686,Jimmy's Restaurants,Restaurant,51.41922011143003,-0.2000062859949603,717
Merton,51.41564000000005,-0.19141999999993686,Khanage Tandoori Kitchen,North Indian Restaurant,51.419407,-0.2006,762
Merton,51.41564000000005,-0.19141999999993686,Khanage Tandoori Kitchen,North Indian Restaurant,51.419407,-0.2006,762
Merton,51.41564000000005,-0.19141999999993686,Apollo Banana Leaf,Sri Lankan Restaurant,51.42402829959263,-0.17201092634091592,1639
Newham,51.51971631021445,0.05147939305433807,Grill Joint,Indian Restaurant,51.530991691212485,0.04977225566085036,1260
Redbridge,51.47577317149246,-0.08069832656615353,Ganapati,Indian Restaurant,51.469633991195614,-0.07292398157248463,870
Redbridge,51.47577317149246,-0.08069832656615353,Ganapati Takeaway Kitchen,Indian Restaurant,51.466247,-0.072811,1193
